log2FoldChange logFDR
-0.054333429074327 0.241333906643446
-0.264630371469778 1.82260918459883
0.0901035576319383 0.244990618060968
0.487646979006033 3.26093212889572
-0.217377627709709 1.75637258190116
1.06136859460736 2.61791504847125
0.177939498140014 1.03824647607781
0.551837362958036 2.81695005201806
0.204516031580301 1.08997639622995
0.105600439873557 0.289184027809128
-0.701417078500508 4.01129721779853
-0.233584760128564 0.645742239450985
0.533839206074327 1.4828576692755
-0.214892922552394 0.634214586132753
0.283457512160501 0.477363165293019
0.288657942267661 0.900264413127905
-1.59488579494444 4.1047176510661
0.313074085114642 2.62670053115484
-0.4880052724967 0.818569336928746
-1.14088284997737 2.070417634267
0.323174454499694 0.979463846286153
-0.0733063457750878 0.487686983674965
-0.26339835364449 2.19406092831052
-0.110789048875315 0.079089785997565
-0.301009422854086 2.2326031522161
0.390189213970029 0.588933467323022
0.105021313049786 0.292365250316874
-0.954216527811017 3.58445967648629
-0.493753430057976 3.37863713296153
0.344295135584221 1.01052248122049
0.159003806196525 0.456049139295454
-0.100787283241724 0.331985727018209
0.210388550844901 1.16173965212199
0.0875242907340367 0.377487799845484
-0.083484683910767 0.178750081977944
-0.281843116753733 1.18365830276257
-2.88580483964331 4.62872740509079
-0.20404284425253 0.696255261910414
0.187480597381848 1.30438862225414
0.103156145003469 0.350804729423322
0.209006396789289 0.72438041011342
0.10892348053326 0.190150360698151
-0.0857792050255739 0.21605588878382
0.1800271104707 0.396729617271384
-0.154762591057989 0.104733201186929
-0.0914557395688735 0.0862829528077413
0.28500224309133 0.697447442249856
0.228099066341203 0.961484126016946
0.171712927540035 0.711164137697634
-0.0303484535254989 0.0605791550447678
0.067066295037023 0.103080015099526
-0.0610397788962845 0.444520529037315
-0.194799911054249 0.873514898952722
0.331840500414182 1.04623127191354
-0.706683636511098 2.14637075727364
0.0890882472970913 0.317195925654913
-0.0598252612980631 0.204892543445543
0.236883247544975 0.425966387331919
-0.248402250129484 0.688910206215067
0.0597502778920374 0.0900384466496416
0.112516063870867 0.421197491665908
-0.0304933244945335 0.0375924964855936
-0.2967869910607 4.25431981119243
0.246506803220808 0.868311179797541
-0.148705309539476 0.23862728945172
-0.349771168493121 1.82541970557796
-0.340141552771856 1.06235842959908
-0.104324458447586 0.166104086894593
-0.161988290682277 0.500753868502822
0.374278712925938 1.54854868882897
-0.369179014350858 2.93698641172281
-0.154491758697925 0.213694790465974
-0.178867025802128 0.391818301078124
0.016602482699237 0.0362352956576738
-0.580707993018113 2.70285324536548
-0.102760837673026 0.41835459006467
0.548238996596209 1.00382070942512
0.569007173974085 2.38532075481986
0.415977864248749 0.796302533117419
0.222943052771779 0.634160794977255
0.0430450113380122 0.12656932002977
0.0751866029159549 0.488933354379297
-0.277599277970037 0.748407304197294
-0.101648757824168 0.195739466611929
0.0964004070224424 0.304717616995551
-0.32572868937942 1.26749929630786
0.145427230218369 1.23303593783849
0.0652787848239126 0.219542170019749
0.494835151308163 0.910227113974204
-0.0727192592320889 0.162348632599162
0.11415023867538 0.225290403940856
-0.515714928735737 2.00853337092819
-0.0407030199687847 0.0762006221205399
0.0478846766071049 0.155429630370571
-0.32627528866674 0.876600594903042
-0.303743387294663 1.30252736394609
0.00910724338574906 0.00875955507296105
-0.314119230903671 1.14788922894425
-0.258746135475979 0.717027279979904
0.0122591056116645 0.0183314630610351
0.590147129484223 3.94789342555383
0.0977319280935439 0.460970026071294
-0.328314311819179 1.79279788445325
-0.105255876066608 0.261988435485914
-2.0677682776813 6.27792247426842
0.496866092485625 3.01270132712255
0.740352979963333 3.20038474124534
0.216856728481542 2.03034584638562
0.342593978490882 0.944280318094204
-0.667634510416779 0.553167702958582
0.31640892432537 0.779906115212737
0.195528044745666 1.08652473078165
-0.468041604972187 1.37876478265383
-0.0432440013953379 0.301267544604396
0.21085817631726 0.800443991324355
-0.159571700251684 0.184310876527214
0.864267791272492 8.26074713140578
0.635426215535995 1.98932775112745
-0.22174400630402 0.62360524414256
0.0957746526549053 0.200847922514967
0.546343425559894 1.80102328282282
0.223091619576763 1.01132331922598
0.109832492724014 0.389062177499815
0.415652615467815 0.913005518295817
0.0632522272199749 0.13938033323135
0.0157736178884521 0.0192721152589582
-0.531935403997651 2.88710798242612
-0.0371249272356181 0.145360511431213
0.430335458842475 1.75003000808642
-0.512042362653822 1.30252736394609
-0.176245143754056 0.739164881425371
-0.701952781811633 4.41739013278787
0.607156769454832 2.36787739357713
0.0711963373385374 0.360142342728704
-0.438505291005189 3.44765416354456
0.316327755689852 1.3774744284278
-0.0366894146820786 0.0863173825642943
0.538117693187488 4.60046934347309
0.489931602820583 1.6566851324699
0.103592594046538 0.246625874091213
0.278696838922219 0.581572944065294
-0.655804177205066 1.79693232463451
-0.431125703419832 0.612978690688215
0.287589846445669 0.707875322228119
0.33825602867597 2.7048034458523
0.489351202307877 1.38511299543281
0.136612060684165 0.644975439340317
0.0967764474996858 0.335862035690547
0.331625508019742 2.33895454161315
0.208457447358496 2.07686124992276
-0.0503307614919018 0.196338814559575
0.027012611853994 0.0408924504664465
0.0625037115556693 0.147231262668824
-0.5842818933592 2.14408514424208
0.409071642673508 0.430560932882643
-0.24500282015725 1.52430720551075
-0.163662296358578 1.44389546193724
0.0362240602836982 0.094976242610987
-2.7004972397444 4.73042484430609
-0.142974959899364 0.494655006870178
-0.108509615267535 0.305047190673886
-0.0128385808480522 0.0278151011847072
-0.243277191028557 2.97513314983319
0.178516509398379 0.796612264694711
-0.147502321027292 0.498128668354989
0.740184156251536 4.49323005111322
-0.0809069698355779 0.35335686382075
-0.43889545712641 1.93721487923082
0.270452549788891 0.678061985790142
0.150424183952835 0.209812508528088
0.44817348399791 0.971206965583611
0.661020381565674 2.77495042951794
0.143723332331849 0.427988635843531
-0.359567786887684 1.36478485935687
-0.317023743039412 2.23864845429579
0.563301874776471 4.33454680054247
-0.387320812974728 2.60143158235499
-0.287685473154382 1.01737472575612
0.436861703826377 1.96278892500635
0.45304670881321 2.21015164352096
-0.448647348864252 1.71396997788734
-0.154373056555227 0.622857914671785
0.116590057916014 0.496431916208512
-0.214492487434312 0.719895944571057
-0.451077648074527 1.79774920604813
-0.490419819083263 0.360457565687179
0.0190585295029472 0.0180446007654207
0.182531769056272 0.675012044829734
-0.00648509825942613 0.00834816337506686
0.403764326841801 1.2376670590193
0.185636876677607 0.88838236554058
0.120020676890911 0.25283384806799
-0.0626616418954052 0.293428204014309
-0.0502565179538493 0.116873157029116
-0.132843086364719 0.514660379734005
0.0893726869263447 0.56764637836387
0.0852413166316605 0.231668731580152
0.110747700995282 0.686823945248129
0.00486751232114426 0.00618353389030782
-0.259550942406275 0.994566918291021
-0.0919777277438196 0.246403081649519
-0.656921783679352 1.38789152455725
-0.039608330526616 0.11370490537335
-0.134123377962259 1.06082461134389
0.308300069405893 3.02382699599471
0.0908428452060483 0.150722525630108
0.361552704235319 2.04121317338129
0.226265812402161 0.729068049600704
0.473256887954956 4.09037476693808
0.136428668870684 0.404066512655375
-0.270124475344445 0.832142269396137
0.0798339866922465 0.12596473626764
0.309944128016913 2.0716848182903
-0.454216762878751 1.19653976194427
-0.407877981217726 2.40837203250842
-0.227427475350794 1.09592849578161
0.686311232063904 1.60243029760858
0.0863677703350923 0.0636853432654345
-1.80744379237913 0.876984863714645
